wavelength,Intensity
777.980634624614,2356.0
778.2127452710436,2353.25
778.4448172414023,2353.25
778.6768505301426,2353.0
778.9088451317166,2353.9
779.1408010405767,2352.95
779.3727182511752,2353.15
779.6045967579645,2353.9
779.8364365553969,2354.15
780.0682376379245,2354.25
780.3,2353.75
780.5317236360754,2353.9
780.763408540603,2353.75
780.9950547080354,2353.55
781.2266621328247,2353.75
781.4582308094232,2353.9
781.6897607322833,2353.55
781.9212518958574,2353.15
782.1527042945976,2353.15
782.3841179229564,2353.2
782.6154927753859,2353.5
782.8468288463387,2353.5
783.078126130267,2353.3
783.3093846216229,2353.5
783.5406043148591,2353.2
783.7717852044276,2353.1
784.0029272847811,2353.45
784.2340305503712,2352.9
784.4650949956512,2353.2
784.6961206150725,2353.45
784.9271074030879,2353.7
785.1580553541498,2353.2
785.3889644627101,2353.7
785.6198347232215,2352.95
785.850666130136,2353.1
786.0814586779062,2353.15
786.3122123609843,2353.15
786.5429271738226,2353.45
786.7736031108734,2353.45
787.0042401665892,2353.05
787.234838335422,2353.95
787.4653976118242,2353.1
787.6959179902484,2353.4
787.9263994651466,2353.45
788.1568420309713,2353.9
788.3872456821746,2354.05
788.6176104132091,2353.4
788.8479362185269,2353.45
789.0782230925805,2353.75
789.308471029822,2354.3
789.538680024704,2354.35
789.7688500716783,2354.3
789.998981165198,2353.95
790.2290732997147,2354.1
790.459126469681,2354.5
790.6891406695493,2353.9
790.9191158937716,2354.55
791.1490521368006,2354.7
791.3789493930885,2354.4
791.6088076570875,2354.4
791.8386269232499,2354.2
792.0684071860283,2354.45
792.2981484398747,2354.55
792.5278506792415,2353.95
792.7575138985811,2354.35
792.9871380923456,2354.25
793.2167232549878,2354.2
793.4462693809594,2353.6
793.6757764647132,2353.75
793.9052445007012,2353.25
794.134673483376,2353.95
794.3640634071896,2353.2
794.5934142665946,2353.45
794.8227260560432,2353.25
795.0519987699876,2353.85
795.2812324028802,2353.45
795.5104269491734,2353.75
795.7395824033196,2353.75
795.9686987597706,2353.45
796.1977760129795,2354.0
796.426814157398,2354.2
796.6558131874785,2353.8
796.8847730976737,2354.3
797.1136938824355,2354.35
797.3425755362165,2354.0
797.5714180534687,2354.55
797.8002214286447,2354.45
798.0289856561966,2354.65
798.2577107305771,2354.75
798.486396646238,2354.45
798.7150433976319,2353.95
798.9436509792112,2354.55
799.172219385428,2354.8
799.4007486107348,2354.55
799.6292386495836,2354.5
799.8576894964272,2354.4
800.0861011457175,2354.5
800.3144735919071,2354.05
800.5428068294481,2354.45
800.771100852793,2354.15
800.999355656394,2354.3
801.2275712347034,2354.4
801.4557475821734,2354.0
801.6838846932567,2354.2
801.9119825624055,2353.7
802.1400411840717,2354.15
802.3680605527081,2354.35
802.5960406627668,2354.3
802.8239815087002,2354.15
803.0518830849603,2354.25
803.279745386,2354.15
803.5075684062712,2354.35
803.7353521402263,2354.35
803.9630965823177,2353.8
804.1908017269975,2353.8
804.4184675687183,2354.35
804.6460941019321,2354.35
804.8736813210916,2354.55
805.1012292206487,2354.25
805.3287377950561,2354.65
805.5562070387659,2354.6
805.7836369462306,2354.6
806.0110275119021,2354.65
806.2383787302332,2354.6
806.465690595676,2354.9
806.6929631026827,2354.7
806.9201962457059,2355.4
807.1473900191976,2355.4
807.3745444176103,2355.0
807.6016594353963,2355.0
807.828735067008,2354.75
808.0557713068974,2354.95
808.2827681495173,2355.5
808.5097255893195,2354.65
808.7366436207568,2355.25
808.9635222382813,2355.0
809.190361436345,2355.15
809.4171612094008,2355.35
809.6439215519006,2355.3
809.870642458297,2354.85
810.0973239230419,2354.7
810.3239659405881,2354.55
810.5505685053876,2354.75
810.7771316118929,2354.8
811.0036552545562,2354.75
811.2301394278297,2354.55
811.456584126166,2355.1
811.6829893440172,2354.55
811.9093550758357,2354.45
812.1356813160738,2354.45
812.3619680591839,2354.95
812.5882152996182,2355.15
812.8144230318292,2355.95
813.0405912502688,2357.0
813.2667199493898,2359.25
813.4928091236443,2362.2
813.7188587674844,2366.6
813.9448688753629,2371.4
814.1708394417317,2376.95
814.3967704610434,2382.5
814.6226619277498,2386.0
814.848513836304,2387.55
815.0743261811577,2388.05
815.3000989567637,2387.15
815.5258321575737,2383.2
815.7515257780407,2377.95
815.9771798126166,2372.15
816.2027942557536,2367.05
816.4283691019044,2364.0
816.653904345521,2360.7
816.8793999810559,2358.5
817.1048560029615,2357.25
817.3302724056898,2356.6
817.5556491836933,2355.9
817.7809863314243,2355.85
818.0062838433353,2355.9
818.2315417138783,2356.2
818.4567599375058,2355.2
818.6819385086699,2355.45
818.9070774218233,2354.95
819.1321766714179,2354.95
819.3572362519064,2354.9
819.5822561577409,2355.45
819.8072363833737,2354.95
820.0321769232571,2355.6
820.2570777718437,2355.25
820.4819389235855,2355.55
820.7067603729348,2355.1
820.9315421143442,2354.6
821.1562841422658,2355.0
821.380986451152,2355.25
821.605649035455,2354.6
821.8302718896272,2354.9
822.0548550081209,2355.2
822.2793983853885,2354.9
822.5039020158822,2354.75
822.7283658940544,2354.35
822.9527900143573,2354.25
823.1771743712434,2354.9
823.4015189591648,2355.15
823.625823772574,2354.65
823.8500888059232,2355.15
824.0743140536647,2355.55
824.298499510251,2355.3
824.5226451701341,2355.45
824.7467510277668,2355.5
824.9708170776009,2355.85
825.194843314089,2355.8
825.4188297316833,2355.4
825.6427763248362,2355.55
825.866683088,2355.3
826.090550015627,2355.6
826.3143771021694,2355.6
826.5381643420798,2355.55
826.7619117298103,2356.1
826.9856192598132,2355.1
827.2092869265409,2355.0
827.4329147244458,2355.6
827.65650264798,2355.65
827.880050691596,2354.9
828.103558849746,2355.45
828.3270271168824,2355.1
828.5504554874574,2355.15
828.7738439559234,2354.9
828.9971925167328,2355.45
829.2205011643377,2354.8
829.4437698931905,2355.1
829.6669986977438,2355.1
829.8901875724495,2355.3
830.1133365117602,2355.4
830.336445510128,2355.45
830.5595145620052,2355.4
830.7825436618446,2355.6
831.0055328040978,2355.15
831.2284819832176,2355.65
831.4513911936561,2355.3
831.6742604298659,2355.55
831.897089686299,2355.7
832.1198789574078,2355.5
832.3426282376447,2355.55
832.565337521462,2355.45
832.7880068033119,2355.65
833.0106360776468,2355.55
833.233225338919,2355.7
833.4557745815808,2354.95
833.6782838000847,2355.1
833.9007529888828,2355.9
834.1231821424274,2355.75
834.3455712551711,2355.8
834.5679203215657,2355.7
834.790229336064,2355.7
835.012498293118,2355.95
835.2347271871804,2356.0
835.456916012703,2355.65
835.6790647641386,2356.2
835.9011734359391,2355.7
836.1232420225573,2355.95
836.345270518445,2356.25
836.5672589180549,2355.65
836.7892072158392,2355.65
837.0111154062499,2355.75
837.2329834837399,2355.75
837.4548114427611,2356.0
837.6765992777658,2355.75
837.8983469832067,2356.05
838.1200545535356,2355.3
838.3417219832053,2355.75
838.5633492666678,2355.5
838.7849363983757,2355.75
839.0064833727808,2356.0
839.227990184336,2355.85
839.4494568274931,2355.8
839.6708832967049,2355.9
839.8922695864235,2355.5
840.1136156911012,2355.75
840.3349216051902,2356.3
840.556187323143,2356.15
840.7774128394119,2355.95
840.9985981484491,2355.25
841.219743244707,2355.55
841.4408481226379,2355.8
841.6619127766943,2356.05
841.8829372013281,2355.9
842.1039213909919,2356.15
842.324865340138,2355.65
842.5457690432187,2355.7
842.7666324946863,2356.2
842.9874556889931,2355.85
843.2082386205914,2355.95
843.4289812839336,2356.1
843.6496836734719,2355.95
843.8703457836588,2356.0
844.0909676089465,2356.2
844.3115491437871,2356.3
844.5320903826333,2356.85
844.7525913199371,2356.25
844.9730519501511,2356.4
845.1934722677274,2356.6
845.4138522671185,2356.65
845.6341919427766,2356.7
845.854491289154,2356.35
846.0747503007029,2356.5
846.294968971876,2356.45
846.5151472971252,2356.2
846.7352852709029,2356.6
846.9553828876617,2356.6
847.1754401418535,2356.5
847.3954570279311,2356.55
847.6154335403465,2356.5
847.835369673552,2356.35
848.055265422,2356.3
848.2751207801427,2356.2
848.4949357424326,2356.8
848.714710303322,2356.5
848.9344444572631,2356.75
849.1541381987082,2355.85
849.3737915221099,2356.9
849.5934044219199,2356.95
849.8129768925911,2356.75
850.0325089285757,2356.9
850.2520005243259,2356.35
850.4714516742941,2356.75
850.6908623729325,2356.35
850.9102326146937,2356.3
851.1295623940296,2356.65
851.3488517053927,2356.55
851.5681005432353,2356.1
851.78730890201,2356.3
852.0064767761686,2357.0
852.2256041601639,2356.65
852.444691048448,2356.75
852.6637374354731,2356.7
852.8827433156916,2356.65
853.1017086835559,2356.45
853.3206335335184,2356.75
853.5395178600311,2357.2
853.7583616575466,2356.8
853.9771649205171,2356.75
854.1959276433951,2357.65
854.4146498206326,2357.05
854.633331446682,2356.9
854.8519725159957,2356.85
855.070573023026,2357.1
855.2891329622253,2357.0
855.5076523280457,2357.0
855.7261311149398,2357.4
855.9445693173595,2357.45
856.1629669297577,2356.85
856.381323946586,2357.05
856.5996403622975,2357.15
856.8179161713439,2357.6
857.0361513681778,2357.6
857.2543459472515,2357.05
857.4724999030173,2356.55
857.6906132299274,2357.0
857.9086859224342,2356.6
858.12671797499,2356.95
858.3447093820472,2356.75
858.5626601380582,2356.95
858.7805702374749,2356.85
858.99843967475,2356.9
859.2162684443357,2357.1
859.4340565406842,2357.25
859.6518039582481,2357.35
859.8695106914795,2357.3
860.0871767348308,2357.5
860.3048020827541,2357.55
860.522386729702,2357.85
860.7399306701267,2357.35
860.9574338984806,2357.45
861.174896409216,2358.0
861.392318196785,2357.45
861.6096992556402,2357.8
861.8270395802336,2357.85
862.044339165018,2357.3
862.2615980044452,2357.9
862.4788160929679,2357.55
862.6959934250381,2357.9
862.9131299951083,2357.75
863.1302257976308,2357.55
863.347280827058,2357.55
863.564295077842,2357.8
863.7812685444353,2357.9
863.9982012212902,2357.6
864.2150931028589,2357.8
864.4319441835937,2357.3
864.648754457947,2357.85
864.8655239203714,2357.3
865.0822525653186,2357.85
865.2989403872415,2357.55
865.5155873805918,2357.75
865.7321935398227,2357.85
865.9487588593856,2357.85
866.1652833337333,2358.7
866.3817669573182,2357.7
866.5982097245922,2357.8
866.814611630008,2358.1
867.0309726680177,2358.55
867.2472928330737,2357.9
867.4635721196283,2358.3
867.679810522134,2358.05
867.8960080350428,2358.25
868.1121646528071,2358.0
868.3282803698794,2358.2
868.5443551807117,2358.35
868.7603890797567,2357.8
868.9763820614664,2358.25
869.1923341202934,2358.45
869.4082452506897,2357.7
869.6241154471078,2358.05
869.8399447039999,2358.4
870.0557330158185,2358.05
870.2714803770158,2358.0
870.4871867820442,2358.5
870.7028522253559,2357.95
870.9184767014032,2358.2
871.1340602046386,2358.2
871.3496027295141,2358.3
871.5651042704824,2358.6
871.7805648219955,2358.15
871.995984378506,2358.3
872.2113629344659,2358.45
872.4267004843277,2359.0
872.6419970225438,2358.6
872.8572525435663,2359.3
873.0724670418477,2359.15
